Altitude,ArgusOrgId,LocationCode,CreatedBy,CreatedOn,Description,ExternalReference,FloorNo,FullName,Id,Latitude,Longitude,ModifiedBy,ModifiedOn,Name,ParentLocationId,SecondaryQrCode,TopLocationId,LocationTypeId
,,PARQ.PARQ.OE17F.17E-24,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.17 Floor.17E-24(Infinitas),936,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,17E-24(Infinitas),56,,10,3
,,PARQ.PARQ.OE17F.17E-25,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.17 Floor.17E-25(Infinitas),937,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,17E-25(Infinitas),56,,10,3
,,PARQ.PARQ.OE17F.17E-26,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.17 Floor.17E-26(Infinitas),938,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,17E-26(Infinitas),56,,10,3
,,PARQ.PARQ.OE17F.17E-27,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.17 Floor.17E-27(Infinitas),939,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,17E-27(Infinitas),56,,10,3
,,PARQ.PARQ.OE17F.17E-28,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.17 Floor.17E-28(Infinitas),940,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,17E-28(Infinitas),56,,10,3
,,PARQ.PARQ.OE17F.17E-29,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.17 Floor.17E-29(Infinitas),941,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,17E-29(Infinitas),56,,10,3
,,PARQ.PARQ.OE17F.17E-30,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.17 Floor.17E-30(Infinitas),942,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,17E-30(Infinitas),56,,10,3
,,"PARQ.PARQ.OWRF.AHURoom(No.1,4)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,"PARQ.Office West Wing.Rooftop Floor.AHU Room(No.1,4)",943,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.1,4)",40,,9,3
,,"PARQ.PARQ.OWRF.AHURoom(No.2,3)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,"PARQ.Office West Wing.Rooftop Floor.AHU Room(No.2,3)",944,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.2,3)",40,,9,3
,,PARQ.PARQ.OWRF.ICTRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office West Wing.Rooftop Floor.ICT Room,945,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,ICT Room,40,,9,3
,,PARQ.PARQ.OWRF.EE Room(Square),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office West Wing.Rooftop Floor.EE Room(Square),946,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Square),40,,9,3
,,PARQ.PARQ.OWRF.EE Room(Triangle),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office West Wing.Rooftop Floor.EE Room(Triangle),947,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Triangle),40,,9,3
,,PARQ.PARQ.OWRF.SanitaryShaft,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office West Wing.Rooftop Floor.Sanitary Shaft,948,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Sanitary Shaft,40,,9,3
,,"PARQ.PARQ.OERF.AHURoom(No.1,4)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,"PARQ.Office East Wing.Rooftop Floor.AHU Room(No.1,4)",949,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.1,4)",57,,10,3
,,"PARQ.PARQ.OERF.AHURoom(No.2,3)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,"PARQ.Office East Wing.Rooftop Floor.AHU Room(No.2,3)",950,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.2,3)",57,,10,3
,,PARQ.PARQ.OERF.ICTRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.Rooftop Floor.ICT Room,951,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,ICT Room,57,,10,3
,,PARQ.PARQ.OERF.EE Room(Square),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.Rooftop Floor.EE Room(Square),952,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Square),57,,10,3
,,PARQ.PARQ.OERF.EE Room(Triangle),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.Rooftop Floor.EE Room(Triangle),953,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Triangle),57,,10,3
,,PARQ.PARQ.OERF.SanitaryShaft,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:50:04,,,,PARQ.Office East Wing.Rooftop Floor.Sanitary Shaft,954,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Sanitary Shaft,57,,10,3
,,PARQ.PARQ.FireCommandRoom,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/20/2025 10:43:45,,,,PARQ.PARQ.Fire Command Room,955,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/25/2026 12:19:36,Fire Command Room,974,,974,3
,,PARQ.PARQ.CCTVRoom,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/20/2025 10:43:45,,,,PARQ.PARQ.CCTV Command Room,956,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/25/2026 12:20:40,CCTV Command Room,974,,974,3
,,PARQ.PARQ.EngineeringRoom,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/20/2025 10:43:45,,,,PARQ.PARQ.Engineering Room,957,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/25/2026 12:20:58,Engineering Room,974,,974,3
,,PARQ.PARQ.CPB2.West.EERoom,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/27/2025 15:28:04,,,,PARQ.Car Park.Car Park B2.EE Room,958,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,11/26/2025 10:15:17,EE Room,12,,6,3
,,PARQ.PARQ.CPB2.East.EERoom,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/27/2025 15:28:04,,,,PARQ.Car Park.Car Park B2.EE Room East,959,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,11/26/2025 10:15:17,EE Room East,12,,6,3
,,PARQ.PARQ.RW1F.EE Room,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/27/2025 15:28:04,,,,PARQ.Retail West Wing.1 Floor.EE Room,960,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,11/26/2025 10:15:17,EE Room,16,,7,3
,,PARQ.PARQ.RE1F.EE Room,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/27/2025 15:28:04,,,,PARQ.Retail East Wing.1 Floor.EE Room,961,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,11/26/2025 10:15:17,EE Room,21,,8,3
,,PARQ.PARQ.RW2F-EERoom,ba844378-2b25-41bd-8c32-977c1f8f0fba,02/27/2025 15:28:04,,,,PARQ.Retail West Wing.2 Floor.EE Room,962,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,11/26/2025 10:15:17,EE Room,17,,7,3
,,PARQ.PARQ.OE4F.EERoom(Square),ba844378-2b25-41bd-8c32-977c1f8f0fba,02/27/2025 15:28:04,,,,PARQ.Office East Wing.4 Floor.EE Room(Square),963,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,11/26/2025 10:15:17,EE Room(Square),44,,10,3
,,PARQ.PARQ.OE4F.EERoom(Triangle),ba844378-2b25-41bd-8c32-977c1f8f0fba,02/27/2025 15:28:04,,,,PARQ.Office East Wing.4 Floor.EE Room(Triangle),964,,,ba844378-2b25-41bd-8c32-977c1f8f0fba,11/26/2025 10:15:17,EE Room(Triangle),44,,10,3
,,PARQ.PARQ.RE3F.PumpRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/28/2025 21:02:57,,,,PARQ.Retail East Wing.3 Floor.Pump Room,971,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Pump Room,23,,8,3
,,PARQ.PARQ.RW3F.PumpRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/28/2025 21:03:47,,,,PARQ.Retail West Wing.3 Floor.PumpRoom,972,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,PumpRoom,18,,7,3
,,PARQ.PARQ.CPExt,07a8840e-239a-4bab-a924-8d4a211c66f9,02/28/2025 22:11:43,,,1,PARQ.Car Park.External Perimeter,973,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,External Perimeter,6,,6,2
,,PARQ.Component,07a8840e-239a-4bab-a924-8d4a211c66f9,03/02/2025 11:23:21,,,,PARQ.PARQ,974,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,PARQ,1,,974,1
,,PARQ.PARQ.RE.F2.OP208,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,05/13/2025 10:44:56,,,,PARQ.Retail East Wing.2 Floor.OP208,975,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,OP208,22,,8,3
,,PARQ.PARQ.RE3F.MenToilet,ad8db076-5f3f-483c-b54d-ffb6fbcdf89f,08/05/2025 16:59:00,,,,PARQ.Retail East Wing.3 Floor.Men Toilet,976,,,ad8db076-5f3f-483c-b54d-ffb6fbcdf89f,11/26/2025 10:15:17,Men Toilet,23,,8,3
,,PARQ.PARQ.RE3F.WomenToilet,ad8db076-5f3f-483c-b54d-ffb6fbcdf89f,08/05/2025 17:01:16,,,,PARQ.Retail East Wing.3 Floor.Women Toilet,977,,,ad8db076-5f3f-483c-b54d-ffb6fbcdf89f,11/26/2025 10:15:17,Women Toilet,23,,8,3
,,PARQ.PARQ.LIFT-L1,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office West Wing.Passenger Lift Low Zone L1,1008,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift Low Zone L1,9,,9,2
,,PARQ.PARQ.LIFT-L2,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office West Wing.Passenger Lift Low Zone L2,1009,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift Low Zone L2,9,,9,2
,,PARQ.PARQ.LIFT-L3,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office West Wing.Passenger Lift Low Zone L3,1010,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift Low Zone L3,9,,9,2
,,PARQ.PARQ.LIFT-L4,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office West Wing.Passenger Lift Low Zone L4,1011,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift Low Zone L4,9,,9,2
,,PARQ.PARQ.LIFT-L5,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office East Wing.Passenger Lift Low Zone L5,1012,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift Low Zone L5,10,,10,2
,,PARQ.PARQ.LIFT-L6,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office East Wing.Passenger Lift Low Zone L6,1013,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift Low Zone L6,10,,10,2
,,PARQ.PARQ.LIFT-L7,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office East Wing.Passenger Lift Low Zone L7,1014,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift Low Zone L7,10,,10,2
,,PARQ.PARQ.LIFT-L8,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office East Wing.Passenger Lift Low Zone L8,1015,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift Low Zone L8,10,,10,2
,,PARQ.PARQ.LIFT-H1,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office West Wing.Passenger Lift High Zone H1,1016,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift High Zone H1,9,,9,2
,,PARQ.PARQ.LIFT-H2,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office West Wing.Passenger Lift High Zone H2,1017,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift High Zone H2,9,,9,2
,,PARQ.PARQ.LIFT-H3,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office West Wing.Passenger Lift High Zone H3,1018,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift High Zone H3,9,,9,2
,,PARQ.PARQ.LIFT-H4,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office West Wing.Passenger Lift High Zone H4,1019,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift High Zone H4,9,,9,2
,,PARQ.PARQ.LIFT-H5,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office East Wing.Passenger Lift High Zone H5,1020,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift High Zone H5,10,,10,2
,,PARQ.PARQ.LIFT-H6,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office East Wing.Passenger Lift High Zone H6,1021,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift High Zone H6,10,,10,2
,,PARQ.PARQ.LIFT-H7,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office East Wing.Passenger Lift High Zone H7,1022,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift High Zone H7,10,,10,2
,,PARQ.PARQ.LIFT-H8,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Office East Wing.Passenger Lift High Zone H8,1023,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Passenger Lift High Zone H8,10,,10,2
,,PARQ.PARQ.LIFT-CP-01,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail West Wing.Parking Passenger Lift CP1,1024,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Parking Passenger Lift CP1,7,,7,2
,,PARQ.PARQ.LIFT-CP-02,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail West Wing.Parking Passenger Lift CP2,1025,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Parking Passenger Lift CP2,7,,7,2
,,PARQ.PARQ.LIFT-CP-03,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail East Wing.Parking Passenger Lift CP3,1026,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Parking Passenger Lift CP3,8,,8,2
,,PARQ.PARQ.LIFT-CP-04,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail East Wing.Parking Passenger Lift CP4,1027,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Parking Passenger Lift CP4,8,,8,2
,,PARQ.PARQ.LIFT-SL-01,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail West Wing.Service Lift SL1,1028,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Service Lift SL1,7,,7,2
,,PARQ.PARQ.LIFT-SL-02,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail West Wing.Service Lift SL2,1029,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Service Lift SL2,7,,7,2
,,PARQ.PARQ.LIFT-SL-03,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail East Wing.Service Lift SL3,1030,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Service Lift SL3,8,,8,2
,,PARQ.PARQ.LIFT-SL-04,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail East Wing.Service Lift SL4,1031,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Service Lift SL4,8,,8,2
,,PARQ.PARQ.LIFT-SL-05,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail West Wing.Service Lift SL5,1032,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Service Lift SL5,7,,7,2
,,PARQ.PARQ.LIFT-SL-06,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail West Wing.Service Lift SL6,1033,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Service Lift SL6,7,,7,2
,,PARQ.PARQ.LIFT-SL-07,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail West Wing.Service Lift SL7,1034,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Service Lift SL7,7,,7,2
,,PARQ.PARQ.LIFT-SL-08,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,10/27/2025 18:10:32,,,,PARQ.Retail West Wing.Service Lift SL8,1035,,,3903b52d-b039-4dee-ad5a-2d5c74b95cb7,11/26/2025 10:15:17,Service Lift SL8,7,,7,2
